name	index	count_reads	coverage_after	gene
ENST00000371060.7	0.0	0	50.687411764705885	LEPR
ENST00000349533.11	0.0	0	48.20681176470588	LEPR
ENST00000344610.12	0.0	0	48.15269452941177	LEPR
ENST00000616738.4	0.0	0	50.70824705882353	LEPR
ENST00000347310.10	0.0	0	5.69357	IL23R
ENST00000697154.1	0.0	0	6.4628575	IL23R
ENST00000697163.1	0.0	0	6.48159	IL23R
ENST00000697230.1	0.0	0	6.061855	IL23R
ENST00000697164.1	0.0	0	5.266625	IL23R
ENST00000697165.1	0.0	0	4.70885	IL23R
ENST00000651989.2	0.0	0	3.138672736842105	LRRC7
ENST00000310961.9	0.0	0	3.264612222222222	LRRC7
ENST00000415775.2	0.0	0	3.4384601333333333	LRRC7
ENST00000419450.1	0.0	0	0.1168225	LINC01788
ENST00000370895.5	0.0	0	3.779965	FPGT-TNNI3K
ENST00000263187.4	1.116081808796585	1	0.8959916666666666	MSH4
ENST00000477717.6	0.0	0	0.1046723333333333	ST6GALNAC5
ENST00000426972.8	0.0	0	0.3290876666666666	DDAH1
ENST00000699483.1	0.0	0	0.0515507	CLCA4-AS1
ENST00000456587.1	0.0	0	0.1790393333333333	CLCA4-AS1
ENST00000650379.1	0.0	0	0.257991	CLCA4-AS1
ENST00000316005.11	0.024649423573229738	7	283.9823	PKN2
ENST00000370521.8	0.02583120240557026	7	270.99009523809525	PKN2
ENST00000370513.9	0.025892778374647422	7	270.34565	PKN2
ENST00000671515.1	0.0	0	0.813239	ENSG00000286548
ENST00000370453.5	0.026174474861510852	5	191.0258	ENSG00000271949
ENST00000370440.5	0.023870121824677043	17	712.1874	ZNF644
ENST00000347275.9	0.02708154891591498	17	627.7336666666666	ZNF644
ENST00000337393.10	0.023853649720659727	17	712.6792	ZNF644
ENST00000361321.5	0.021794815910728436	17	780.002	ZNF644
ENST00000370425.8	0.0	0	0.2489842222222222	HFM1
ENST00000706885.1	0.0	0	7.09249	EVI5
ENST00000684568.2	0.0	0	7.09249	EVI5
ENST00000370331.5	0.0	0	7.09249	EVI5
ENST00000706867.1	0.0	0	6.83073	EVI5
ENST00000706868.1	0.0	0	9.22084	EVI5
ENST00000706843.1	0.0	0	9.81329	EVI5
ENST00000540033.3	0.0	0	9.81329	EVI5
ENST00000615519.4	0.00767243313954046	2	260.6735	DIPK1A
ENST00000613902.4	0.010063450052581526	2	198.739	DIPK1A
ENST00000616709.4	0.011854802380444318	2	168.708	DIPK1A
ENST00000370310.5	0.010842767670661776	2	184.45475	DIPK1A
ENST00000370214.9	0.015685782406826453	2	127.504	ABCD3
ENST00000634870.1	0.0	0	2.97162	SLC44A3-AS1
ENST00000635184.1	0.0	0	2.866016666666667	SLC44A3-AS1
ENST00000418366.2	0.0	0	6.39403	SLC44A3-AS1
ENST00000634861.1	0.0	0	2.96873	SLC44A3-AS1
ENST00000370203.9	0.0	0	1.48201	TLCD4
ENST00000604534.5	0.0	0	48.5047	TLCD4-RWDD3
ENST00000435311.1	0.0	0	0.0356506	LINC01787
ENST00000370112.8	0.02574492953612786	5	194.213	SLC30A7
ENST00000357650.9	0.02694812485964519	5	185.54166666666663	SLC30A7
ENST00000370056.9	0.005910747612538213	3	507.5500083333333	VAV3
ENST00000527011.5	0.006354511344595048	3	472.10553846153846	VAV3
ENST00000307546.14	0.09456356906980395	3	31.72469090909091	MAGI3
ENST00000369617.8	0.10732311607294859	3	27.95297145454545	MAGI3
ENST00000369615.5	0.10251525448344058	3	29.2639375	MAGI3
ENST00000369611.4	0.10732311607294859	3	27.95297145454545	MAGI3
ENST00000667138.1	6.133244742020393	12	1.95655	WARS2-AS1
ENST00000440150.5	1.1882664628129536	12	10.098745	WARS2-AS1
ENST00000670000.1	0.9158208043959398	12	13.103	WARS2-AS1
ENST00000418015.1	3.6457542154033113	12	3.2915	WARS2-AS1
ENST00000367123.8	0.012008838505139782	1	83.272	SRGAP2C
ENST00000304465.7	0.011023713477518609	1	90.71353333333332	SRGAP2C
ENST00000612199.4	0.0	0	49.834942857142856	SRGAP2B
ENST00000641863.3	0.0	0	49.82828571428571	SRGAP2B
ENST00000619867.4	0.0	0	18.4247	LINC00624
ENST00000630125.3	0.0	0	1.6913692857142857	CCDST
ENST00000669830.1	0.0	0	4.22618	CCDST
ENST00000420707.5	0.0	0	4.156074875	CCDST
ENST00000368799.2	0.0	0	0.08781	FLG
ENST00000368176.8	0.020029107300183993	2	99.854675	FCRL1
ENST00000358292.7	0.022006607728488344	2	90.88179444444444	FCRL1
ENST00000491942.1	0.019880641598005972	2	100.600375	FCRL1
ENST00000534968.5	0.005157409288906721	1	193.8958	CD84
ENST00000368054.8	0.005157175229468512	1	193.9046	CD84
ENST00000311224.8	0.005854250244219806	1	170.81606666666667	CD84
ENST00000368048.7	0.0058023465463079476	1	172.34406666666666	CD84
ENST00000368051.3	0.005057861940600469	1	197.712	CD84
ENST00000368037.9	0.03968737686282625	7	176.3785	LY9
ENST00000392203.8	0.036327403317210884	7	192.692	LY9
ENST00000263285.11	0.039931090346944136	7	175.302	LY9
ENST00000361897.10	0.0	0	0.0399351111111111	NOS1AP
ENST00000530878.5	0.0	0	0.0009517011111111	NOS1AP
ENST00000367765.5	0.004592538998963194	1	217.74447647058824	KIFAP3
ENST00000367767.5	0.004592538998963194	1	217.74447647058824	KIFAP3
ENST00000490550.2	0.004592538998963194	1	217.74447647058824	KIFAP3
ENST00000361580.7	0.004591772392000906	1	217.7808294117647	KIFAP3
ENST00000538366.5	0.004852426862038743	1	206.08244666666667	KIFAP3
ENST00000647382.2	0.031820191466906955	19	597.10514375	PRRC2C
ENST00000367742.7	0.03002353845414805	19	632.8368	PRRC2C
ENST00000338920.8	0.03002353845414805	19	632.8368	PRRC2C
ENST00000426496.6	0.03002353845414805	19	632.8368	PRRC2C
ENST00000714429.1	0.0	0	11.051706666666666	TNFSF4
ENST00000714430.1	0.0	0	12.848735	TNFSF4
ENST00000714470.1	0.0	0	12.855035	TNFSF4
ENST00000714471.1	0.0	0	14.7679	TNFSF4
ENST00000356198.6	0.0	0	37.362775	CENPL
ENST00000682279.1	0.0	0	49.817033333333335	CENPL
ENST00000345664.10	0.0	0	53.54366666666667	CENPL
ENST00000367710.7	0.0	0	53.54366666666667	CENPL
ENST00000251507.8	0.006934895585515161	9	1297.7845	RABGAP1L
ENST00000681986.1	0.015646929761925756	9	575.1927142857143	RABGAP1L
ENST00000325589.9	0.015487666040686346	9	581.1075714285714	RABGAP1L
ENST00000367687.5	0.01513895033246817	9	594.493	RABGAP1L
ENST00000347255.6	0.01536152620420345	9	585.8792857142857	RABGAP1L
ENST00000489615.5	0.015646929761925756	9	575.1927142857143	RABGAP1L
ENST00000654248.1	0.0	0	0.067535	COP1-DT
ENST00000354921.7	0.0	0	0.1193682592592592	CRYZL2P-SEC16B
ENST00000287713.7	0.0	0	0.1431355	NMNAT2
ENST00000304685.8	0.0	0	10.621677777777778	RGL1
ENST00000367511.4	0.002944086883275133	2	679.3277777777778	NIBAN1
ENST00000367501.7	0.023454412830501994	2	85.2718	SWT1
ENST00000367500.9	0.022919799039202025	2	87.2608	SWT1
ENST00000271588.9	0.0	0	0.5986055714285714	HMCN1
ENST00000655945.1	0.0	0	0.480699	PDC-AS1
ENST00000413356.1	0.0	0	0.003378375	LINC01720
ENST00000642855.1	0.0	0	0.192681075	ENSG00000285280
ENST00000644134.1	0.0	0	0.142582	ENSG00000285280
ENST00000695970.1	0.5589372259404569	31	55.4624	CFH
ENST00000695971.1	0.5705760204199954	31	54.33106	CFH
ENST00000696032.1	0.0	0	0.0442733	ENSG00000289697
ENST00000695974.1	0.5705760204199954	31	54.33106	CFH
ENST00000695976.1	0.5705760204199954	31	54.33106	CFH
ENST00000695981.1	0.5776803506407919	31	53.662895	CFH
ENST00000696027.1	0.5782488163619792	31	53.61014	CFH
ENST00000696028.1	0.562579124031638	31	55.10336	CFH
ENST00000696029.1	0.5784529630040145	31	53.59122	CFH
ENST00000695984.1	0.5705760204199954	31	54.33106	CFH
ENST00000367429.9	0.5705760204199954	31	54.33106	CFH
ENST00000620048.6	0.0	0	224.3242	DENND1B
ENST00000235453.8	0.0	0	128.84494999999998	DENND1B
ENST00000367396.7	0.0	0	128.84494999999998	DENND1B
ENST00000573034.8	0.037636962553348745	2	53.139251	SRGAP2
ENST00000419187.6	0.030932738049974415	2	64.65641666666667	SRGAP2
ENST00000605610.5	0.03383593513346712	2	59.108755	SRGAP2
ENST00000624873.3	0.03753299701703691	2	53.2864455	SRGAP2
ENST00000637265.1	0.0	0	0.0017351375	SYT14
ENST00000367019.6	0.0	0	0.0019968714285714	SYT14
ENST00000639602.1	0.0	0	83.0003	KCNH1
ENST00000638983.1	0.0	0	84.0402	KCNH1
ENST00000661331.1	0.0	0	16.88371	LINC00467
ENST00000423222.6	0.0	0	16.27927	LINC00467
ENST00000670353.1	0.0	0	13.52173	LINC00467
ENST00000667464.1	0.0	0	19.211035	LINC00467
ENST00000659698.1	0.0	0	13.506666666666666	LINC00467
ENST00000654903.1	0.0	0	13.680233333333334	LINC00467
ENST00000366933.5	0.0	0	0.8870826666666667	SPATA17
ENST00000366917.6	0.0	0	0.1537634166666666	MARK1
ENST00000402574.5	0.0	0	0.1677419090909091	MARK1
ENST00000611084.4	0.0	0	0.1537634166666666	MARK1
ENST00000366918.8	0.0	0	0.1677419090909091	MARK1
ENST00000677505.1	0.0	0	0.1537634166666666	MARK1
ENST00000678435.1	0.0	0	0.1537634166666666	MARK1
ENST00000651706.1	0.0	0	20.358	ENSG00000286231
ENST00000715677.1	0.0	0	0.300595	LINC01705
ENST00000675850.1	0.08030502256721705	1	12.45252125	DISP1
ENST00000675961.1	0.07218109618337298	1	13.854042857142858	DISP1
ENST00000445597.6	0.0	0	1.3758064	DNAH14
ENST00000430092.5	0.0	0	1.12074984	DNAH14
ENST00000682510.1	0.0	0	1.10648244	DNAH14
ENST00000439375.6	0.0	0	1.12074984	DNAH14
ENST00000366618.8	0.0	0	2.7736316666666667	SLC35F3
ENST00000647428.1	0.0	0	67.08701214285713	ENSG00000285053
ENST00000645655.1	0.0	0	63.158858	ENSG00000285053
ENST00000647186.1	0.0	0	63.775458	ENSG00000285053
ENST00000646624.1	0.0	0	63.627524666666666	ENSG00000285053
ENST00000645205.1	0.0	0	63.34659133333333	ENSG00000285053
ENST00000645351.1	0.0	0	63.158858	ENSG00000285053
ENST00000651186.1	0.0	0	64.11272642857142	TBCE
ENST00000406207.5	0.0	0	60.64579133333333	TBCE
ENST00000645899.1	0.0	0	49.91119785714285	TBCE
ENST00000644578.1	0.0	0	63.18781214285714	TBCE
ENST00000642610.2	0.0	0	53.474024666666665	TBCE
ENST00000543662.4	0.0	0	61.1855925	TBCE
ENST00000366601.8	0.0	0	69.86062846153845	TBCE
ENST00000644217.1	0.0	0	64.05155133333334	TBCE
ENST00000389793.7	0.036398962022932975	6	164.8398653846154	LYST
ENST00000366592.8	0.027768984266093512	5	180.05700000000002	GPR137B
ENST00000676153.1	0.0	0	0.832902	CHRM3
ENST00000675184.1	0.0	0	0.8222010333333334	CHRM3
ENST00000615928.5	0.0	0	0.8224359	CHRM3
ENST00000676433.1	0.0	0	0.8224833	CHRM3
ENST00000255380.8	0.0	0	0.8328916666666667	CHRM3
ENST00000366558.7	0.12705275967487709	1	7.870746	KMO
ENST00000366559.9	0.09090527288762962	1	11.000462	KMO
ENST00000366557.8	0.08158030847146239	1	12.25786	KMO
ENST00000336199.9	0.0	0	318.1130614285714	AKT3
ENST00000366540.5	0.0	0	370.31355	AKT3
ENST00000673466.1	0.0	0	383.777	AKT3
ENST00000672578.1	0.0	0	383.83071666666666	AKT3
ENST00000366539.6	0.0	0	383.82158333333336	AKT3
ENST00000680056.1	0.0	0	389.8536666666667	AKT3
ENST00000263826.12	0.0	0	389.8536666666667	AKT3
ENST00000366534.9	0.0	0	11.790322727272727	CATSPERE
ENST00000366531.7	0.0	0	11.883162727272728	CATSPERE
ENST00000366533.8	0.0	0	12.962772	CATSPERE
ENST00000366518.4	2.0197983325622193	1	0.4950989333333333	KIF26B
ENST00000371058.1	0.0	0	48.15269452941177	LEPR
ENST00000456315.7	0.0	0	0.8021809090909091	DEPDC1
ENST00000370966.9	0.0	0	0.8823989999999999	DEPDC1
ENST00000648424.1	0.0	0	89.1345	ENSG00000293044
ENST00000370673.7	0.0	0	0.553464	SAMD13
ENST00000370671.7	0.0	0	0.328798	SAMD13
ENST00000394834.8	0.0	0	0.553464	SAMD13
ENST00000370669.5	0.0	0	0.39726	SAMD13
ENST00000370668.7	0.0	0	0.554413	SAMD13
ENST00000370670.2	0.0	0	0.481728	SAMD13
ENST00000513638.5	0.3976143141153082	6	15.09	GBP1P1
ENST00000370375.8	0.0	0	2.05555375	C1orf146
ENST00000370373.2	0.0	0	2.33938875	C1orf146
ENST00000431955.1	0.0	0	0.824176	ENSG00000241720
ENST00000355485.7	0.11709543110355752	3	25.620128571428573	VANGL1
ENST00000369510.8	0.11741630453987345	3	25.550114285714287	VANGL1
ENST00000310260.7	0.10684065073079005	3	28.0792	VANGL1
ENST00000369426.9	0.27697002547293326	20	72.20998	WARS2
ENST00000235521.5	0.27661048154565515	20	72.30384	WARS2
ENST00000622787.4	0.0008716389818768575	1	1147.2639714285713	EMBP1
ENST00000648011.3	0.000872609192611239	1	1145.9883857142856	EMBP1
ENST00000701383.1	0.0007285264550722289	1	1372.63375	EMBP1
ENST00000425109.2	0.0	0	0.744417	ENSG00000234225
ENST00000695765.1	0.0	0	3.370055	PDE4DIP
ENST00000368141.5	0.04296070762128108	10	232.77084	MNDA
ENST00000368059.7	0.005029376347753113	3	596.4954285714286	SLAMF6
ENST00000368057.8	0.005036653647316722	3	595.6335714285715	SLAMF6
ENST00000368055.1	0.004756493935470232	3	630.7166666666667	SLAMF6
ENST00000354422.4	0.0	0	1.02319	FAM78B
ENST00000338353.4	0.0	0	1.61074	FAM78B
ENST00000636624.1	0.0828668711121281	1	12.067548666666667	ENSG00000293102
ENST00000367805.7	0.05470130353206317	1	18.2811	CCDC181
ENST00000367806.8	0.05470130353206317	1	18.2811	CCDC181
ENST00000545005.5	0.07597918170421304	1	13.1615	CCDC181
ENST00000367723.8	0.07049265554645025	30	425.57625	SUCO
ENST00000616058.4	0.07047530897550043	30	425.681	SUCO
ENST00000263688.4	0.07049265554645025	30	425.57625	SUCO
ENST00000610051.5	0.06061916414255203	30	494.893	SUCO
ENST00000391985.7	0.0	0	0.255556	CFHR3
ENST00000367425.9	0.0	0	0.0439771	CFHR3
ENST00000634239.1	0.0	0	0.9300195	LINC02942
ENST00000623503.1	1.4248363219275186	2	1.40367	CR1-AS1
ENST00000695777.1	0.007570082062393156	7	924.69275	CD46
ENST00000695780.1	0.00775446842011199	7	902.7053333333332	CD46
ENST00000695782.1	0.007552741739660768	7	926.81575	CD46
ENST00000367042.6	0.00830693902350745	7	842.669	CD46
ENST00000322875.8	0.007448969900574874	7	939.72725	CD46
ENST00000322918.9	0.008536415331564533	7	820.0163333333334	CD46
ENST00000354848.5	0.007448969900574874	7	939.72725	CD46
ENST00000357714.5	0.007448969900574874	7	939.72725	CD46
ENST00000358170.6	0.00831178601758109	7	842.1776	CD46
ENST00000367041.5	0.00831178601758109	7	842.1776	CD46
ENST00000367047.5	0.007448969900574874	7	939.72725	CD46
ENST00000360212.6	0.007445178887706228	7	940.20575	CD46
ENST00000480003.5	0.006817430904729082	7	1026.77975	CD46
ENST00000662450.1	0.0	0	0.0583824	ENSG00000287343
ENST00000261455.9	1.071007818357074	80	74.696	PACC1
ENST00000535273.2	0.9714274057156846	80	82.35304	PACC1
ENST00000653931.1	0.0	0	0.301653	LINC02773
ENST00000697181.1	0.021828815758852704	6	274.86603333333335	LYST
ENST00000697182.1	0.030957212488758663	6	193.8159	LYST
ENST00000697183.1	0.021810980229073455	6	275.0908	LYST
ENST00000697184.1	0.0215357760087866	6	278.60616666666664	LYST
ENST00000468107.5	0.021722264198486465	6	276.2143	LYST
ENST00000468626.2	0.029266508139747578	6	205.0125	LYST
ENST00000608241.1	0.0	0	0.22916675	ENSG00000272865
ENST00000641868.1	0.0	0	0.155952	OR2M4
ENST00000452716.5	0.0	0	0.8379744	LINC01828
ENST00000594329.5	0.0	0	0.3333333333333333	LINC01828
ENST00000401669.7	0.0	0	0.1145926666666666	NRXN1
ENST00000625672.2	0.0	0	0.1146418333333333	NRXN1
ENST00000406316.6	0.0	0	0.1375702	NRXN1
ENST00000404971.5	0.0	0	0.2041443333333333	NRXN1
ENST00000405472.7	0.0	0	0.1243668333333333	NRXN1
ENST00000630543.2	0.0	0	0.0320347333333333	NRXN1
ENST00000392783.7	0.014991288936781061	2	133.41081	BAZ2B
ENST00000392782.5	0.014991288936781061	2	133.41081	BAZ2B
ENST00000392690.4	7.885549139785159	2	0.2536285	B3GALT1
ENST00000427619.6	0.0	0	0.528385	ENSG00000235726
ENST00000650875.1	0.0	0	0.439834	ENSG00000235726
ENST00000308624.10	0.0	0	2.5820258125	SNTG2
ENST00000407292.1	0.0	0	0.8110393	SNTG2
ENST00000664018.1	0.0	0	0.5213925	MIR3681HG
ENST00000450551.1	0.0	0	0.3092783333333333	LINC01830
ENST00000389975.7	0.0	0	1.2694609090909093	VIT
ENST00000379242.8	0.0	0	1.1625558333333337	VIT
ENST00000497382.5	0.0	0	1.272389090909091	VIT
ENST00000404084.5	0.0	0	1.426004	VIT
ENST00000379241.7	0.0	0	1.398432	VIT
ENST00000401530.5	0.0	0	1.543025	VIT
ENST00000705222.1	0.0	0	0.145899	LINC01819
ENST00000651429.1	0.0	0	0.2384455	ENSG00000230773
ENST00000405015.7	0.0	0	128.960785	EHBP1
ENST00000431489.6	0.0	0	128.20883	EHBP1
ENST00000263991.9	0.0	0	120.95565454545456	EHBP1
ENST00000405289.5	0.0	0	126.9172238095238	EHBP1
ENST00000409558.8	0.04789636619703796	6	125.27046363636364	VPS54
ENST00000272322.9	0.04788712221686031	6	125.29464545454546	VPS54
ENST00000354504.7	0.046503202273922045	6	129.02337272727272	VPS54
ENST00000272427.11	0.04481667180191031	2	44.62625	EXOC6B
ENST00000634650.1	0.05835139795361647	2	34.2751	EXOC6B
ENST00000484298.5	0.01240673238926371	1	80.6014	ALMS1
ENST00000613296.6	0.012449456429610253	1	80.32479214285715	ALMS1
ENST00000614410.4	0.009129036452372969	1	109.54058571428573	ALMS1
ENST00000466387.5	0.0	0	4.047382454545454	CTNNA2
ENST00000496558.5	0.0	0	4.047156090909091	CTNNA2
ENST00000402739.9	0.0	0	3.709893083333333	CTNNA2
ENST00000629316.2	0.0	0	4.403379	CTNNA2
ENST00000359901.9	0.09708853726207493	18	185.3977875	ANKRD36B
ENST00000258459.12	0.09871465972336999	18	182.3437375	ANKRD36B
ENST00000657880.1	0.0	0	2.3220054285714284	ENSG00000286481
ENST00000409261.6	0.0	0	0.0051587285714285	NCKAP5
ENST00000401392.5	0.0	0	22.99018875	ZRANB3
ENST00000264159.11	0.0	0	22.89208875	ZRANB3
ENST00000536680.5	0.0	0	22.8929125	ZRANB3
ENST00000389484.8	0.0	0	0.067627875	LRP1B
ENST00000295095.11	0.12888880715452336	205	1590.51825	ARHGAP15
ENST00000668424.1	0.0	0	0.0440529	TEX41
ENST00000625362.3	0.0	0	0.0184162	TEX41
ENST00000665081.1	0.0	0	0.00894854	TEX41
ENST00000655697.1	0.0	0	0.454327	MMADHC-DT
ENST00000392825.8	0.0	0	0.0887021777777777	GALNT13
ENST00000409237.5	0.0	0	0.0714286	GALNT13
ENST00000638047.1	0.0	0	2.9149764	LINC01876
ENST00000259056.5	0.0	0	3.389025222222222	GALNT5
ENST00000435564.6	0.0	0	0.012504125	PDE1A
ENST00000482782.6	0.0	0	0.012656125	PDE1A
ENST00000282272.15	0.051494371715656156	34	660.2663333333334	ANKRD44
ENST00000647377.1	0.05252313141879653	34	647.3338333333334	ANKRD44
ENST00000328737.6	0.05595701053291976	34	607.6093	ANKRD44
ENST00000406610.7	0.0	0	1.83225	PARD3B
ENST00000349953.7	0.0	0	2.86301	PARD3B
ENST00000351153.5	0.0	0	2.86301	PARD3B
ENST00000358768.6	0.0	0	2.86301	PARD3B
ENST00000342788.9	0.0	0	0.01336125	ERBB4
ENST00000436443.5	0.0	0	0.0152774285714285	ERBB4
ENST00000331683.10	0.0	0	0.264463	SPAG16
ENST00000263268.11	0.0	0	28.65833333333333	MREG
ENST00000695932.1	0.0	0	0.920682	TESHL
ENST00000695934.1	0.0	0	0.18561	TESHL
ENST00000636099.1	0.0	0	0.03864	NYAP2
